channel,VTP_FIRMWAREVERSION,VTP_FIRMWARETYPE,VTP_W_WIDTH,VTP_W_OFFSET,VTP_FIBER_EN_0,VTP_FIBER_EN_1,VTP_FIBER_EN_2,VTP_FIBER_EN_3,VTP_NPS_TRIG_WIDTH,VTP_NPS_TRIG_LATENCY,VTP_NPS_TRIG_PRESCALE_0,VTP_NPS_TRIG_DELAY_0,VTP_NPS_TRIG_PRESCALE_1,VTP_NPS_TRIG_DELAY_1,VTP_NPS_TRIG_PRESCALE_2,VTP_NPS_TRIG_DELAY_2,VTP_NPS_TRIG_PRESCALE_3,VTP_NPS_TRIG_DELAY_3,VTP_NPS_TRIG_PRESCALE_4,VTP_NPS_TRIG_DELAY_4,VTP_NPS_TRIG_PRESCALE_5,VTP_NPS_TRIG_DELAY_5,VTP_NPS_TRIG_PRESCALE_6,VTP_NPS_TRIG_DELAY_6,VTP_NPS_TRIG_PRESCALE_7,VTP_NPS_TRIG_DELAY_7,VTP_NPS_TRIG_PRESCALE_8,VTP_NPS_TRIG_DELAY_8,VTP_NPS_TRIG_PRESCALE_9,VTP_NPS_TRIG_DELAY_9,VTP_NPS_TRIG_PRESCALE_10,VTP_NPS_TRIG_DELAY_10,VTP_NPS_TRIG_PRESCALE_11,VTP_NPS_TRIG_DELAY_11,VTP_NPS_TRIG_PRESCALE_12,VTP_NPS_TRIG_DELAY_12,VTP_NPS_TRIG_PRESCALE_13,VTP_NPS_TRIG_DELAY_13,VTP_NPS_TRIG_PRESCALE_14,VTP_NPS_TRIG_DELAY_14,VTP_NPS_TRIG_PRESCALE_15,VTP_NPS_TRIG_DELAY_15,VTP_NPS_TRIG_PRESCALE_16,VTP_NPS_TRIG_DELAY_16,VTP_NPS_TRIG_PRESCALE_17,VTP_NPS_TRIG_DELAY_17,VTP_NPS_TRIG_PRESCALE_18,VTP_NPS_TRIG_DELAY_18,VTP_NPS_TRIG_PRESCALE_19,VTP_NPS_TRIG_DELAY_19,VTP_NPS_TRIG_PRESCALE_20,VTP_NPS_TRIG_DELAY_20,VTP_NPS_TRIG_PRESCALE_21,VTP_NPS_TRIG_DELAY_21,VTP_NPS_TRIG_PRESCALE_22,VTP_NPS_TRIG_DELAY_22,VTP_NPS_TRIG_PRESCALE_23,VTP_NPS_TRIG_DELAY_23,VTP_NPS_TRIG_PRESCALE_24,VTP_NPS_TRIG_DELAY_24,VTP_NPS_TRIG_PRESCALE_25,VTP_NPS_TRIG_DELAY_25,VTP_NPS_TRIG_PRESCALE_26,VTP_NPS_TRIG_DELAY_26,VTP_NPS_TRIG_PRESCALE_27,VTP_NPS_TRIG_DELAY_27,VTP_NPS_TRIG_PRESCALE_28,VTP_NPS_TRIG_DELAY_28,VTP_NPS_TRIG_PRESCALE_29,VTP_NPS_TRIG_DELAY_29,VTP_NPS_TRIG_PRESCALE_30,VTP_NPS_TRIG_DELAY_30,VTP_NPS_TRIG_PRESCALE_31,VTP_NPS_TRIG_DELAY_31,VTP_NPS_ECALCLUSTER_SEED_THR,VTP_NPS_ECALCLUSTER_HIT_DT,VTP_NPS_ECALCLUSTER_CLUSTER_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_READOUT_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_THR,VTP_NPS_ECALCLUSTER_CLUSTER_PAIR_TRIGGER_WIDTH,VTP_NPS_ECALCLUSTER_CRATE_ID,VTP_NPS_ECALCLUSTER_NHIT_MIN,VTP_NPS_ECALCLUSTER_FADCMASK_OFFSET,VTP_NPS_ECALCLUSTER_FADCMASK_WIDTH,VTP_NPS_ECALCLUSTER_FADCMASK_PRESCALE,VTP_NPS_ECALCLUSTER_FADCMASK_MODE,VTP_NPS_ECALCLUSTER_COSMIC_SCINT_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_VETO_EN,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_DT,VTP_NPS_ECALCLUSTER_COSMIC_COLUMN_MULTMIN
626,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
627,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
628,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
629,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
630,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
631,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
632,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
633,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
634,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
635,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
636,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
637,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
638,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
639,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
640,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
641,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
642,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
643,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
644,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
645,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
646,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
647,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
648,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
649,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
650,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
651,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
652,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
653,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
654,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
655,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
656,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
657,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
658,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
659,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
660,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
661,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
662,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
663,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
664,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
665,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
666,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
667,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
668,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
669,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
670,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
671,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
672,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
673,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
674,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
675,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
676,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
677,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
678,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
679,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
680,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
681,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
682,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
683,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
684,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
685,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
686,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
687,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
688,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
689,65536,20,1000,5484,1,1,1,1,20,2556,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,1600,400,800,20,3,1,248,200,0,1,7,0,4,6
